text,label
এইসব কুলাঙ্গারদের ক্রস ফায়ার দেওয়া হোক,2
আল্লাহর গজব খুব নিকটে😭😭,0
অনেক অনেক ধন্যবাদ ঢাকা কলেজ কে,0
"বাংলাদেশের মত দেশে এটা খুবই দুঃখজনক, কাটমোল্লা গুলো যেকোন ষড়যন্ত্রে সহজেই শামিল হয়ে যায়।",1
"এরা সোনার ছেলে, কৃষকের ধান কেটে দিয়ে যায়.?",0
রাজনৈতিক চিনতা বাধ দিয়ে যেই হিন্দুরা এই কাজ করছে তাদেরকে দ্রুত বিচারের আওতায় আনতে হবে,0
বিচার চাই তারা কেনো এমন করছে বারবার,0
এই দাবির সাথে আমিও একমত পোষণ করছি,0
এদেশে বিড়ি সিগারেটের চেয়েও মানুষের জীবন বেশি সস্তা।এতো যুদ্ধ করে কি লাভ হল মাঝখান থেকে নিরহ দুটো মানুষের প্রাণ চলে গেল আল্লাহ তাদের জান্নাত নসিব করুক আমিন।,0
সব কিছু আল্লাহ দেকতাছে এই পারে বিচার না হলেও অই পারে ঠিকি বিচার হবে।,0
এত গজব পরে মোদির উপর আল্লাহর গজব কবে পরবে।। আল্লাহ তুমি হেফাজত কর সকল মুসলিমদের👐👐,2
শিক্ষায় হিজাব না দিলে শিক্ষা প্রতিষ্ঠানে গরুর মাংস খাওয়ার অনুমতি দেওয়া উচিত,0
যমুনা টিভিকে ধন্যবাদ একটা সুন্দর নাটক উপহার দেওয়ার জন্য,1
"দালাল মিডিয়া বলতেছে, ধর্ম অবমাননা হয়েছে এমন খবর ছড়িয়ে পরলে.........। কুরআনকে মূর্তির পায়ের উপরে রাখছে এর ছবি ভিডিও সারা পৃথিবীর মানুষ দেখলো, আর তোমরা কথাটা উপস্থাপন করতেছো কিভাবে? কার ভয়ে, কিসের ভয়ে, সঠিক টা বলতে না পারলে সাংবাদিক হয়েছো কেনো? দালালি আর কতো দিন? মনে রাখবা রাত যত গভীর হয় সূর্যোদয় ততো নিকটে।",1
